VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
2,2017-06-01 01:14:56,2017-06-01 01:19:01,N,1,41,24,1,.66,5,0.5,0.5,1.26,0,,0.3,7.56,1,1
2,2017-06-01 01:16:40,2017-06-01 01:18:44,N,1,7,7,1,.36,3.5,0.5,0.5,0,0,,0.3,4.8,1,1
2,2017-06-01 01:06:28,2017-06-01 01:19:34,N,1,42,140,1,5.21,17,0.5,0.5,3.66,0,,0.3,21.96,1,1
2,2017-06-01 01:10:31,2017-06-01 01:19:46,N,1,247,244,1,1.87,9,0.5,0.5,2.06,0,,0.3,12.36,1,1
2,2017-06-01 01:11:22,2017-06-01 01:19:53,N,1,80,17,1,1.77,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1
2,2017-06-01 01:08:47,2017-06-01 01:19:57,N,1,80,37,6,2.08,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1
2,2017-06-01 01:12:54,2017-06-01 01:19:35,N,1,223,129,1,1.69,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-06-01 01:13:20,2017-06-01 01:19:53,N,1,223,260,1,1.36,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2017-06-01 01:11:11,2017-06-01 01:20:00,N,1,36,37,1,1.82,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-06-01 01:10:16,2017-06-01 01:20:54,N,1,37,97,1,3.16,11,0.5,0.5,0,0,,0.3,12.3,2,1
2,2017-06-01 01:13:06,2017-06-01 01:20:06,N,1,61,188,1,2.42,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2017-06-01 01:11:22,2017-06-01 01:20:46,N,1,256,36,5,2.48,9.5,0.5,0.5,2.7,0,,0.3,13.5,1,1
2,2017-06-01 01:16:48,2017-06-01 01:20:52,N,1,260,260,1,.93,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,2017-06-01 01:13:28,2017-06-01 01:21:26,N,1,92,53,1,1.73,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2017-06-01 01:17:28,2017-06-01 01:20:50,N,1,41,41,1,.62,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2017-06-01 01:16:26,2017-06-01 01:21:46,N,1,36,157,6,1.84,7.5,0.5,0.5,1.58,0,,0.3,10.38,1,1
2,2017-06-01 01:18:18,2017-06-01 01:21:02,N,1,166,116,1,.90,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2017-06-01 01:17:51,2017-06-01 01:21:56,N,1,41,41,1,.52,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2017-06-01 01:10:19,2017-06-01 01:21:29,N,1,225,37,1,1.39,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2017-06-01 01:19:32,2017-06-01 01:22:28,N,1,95,135,2,1.00,5,0.5,0.5,1.26,0,,0.3,7.56,1,1
2,2017-06-01 01:09:33,2017-06-01 01:22:36,N,1,130,191,1,3.95,14,0.5,0.5,3.06,0,,0.3,18.36,1,1
2,2017-06-01 01:06:15,2017-06-01 01:21:57,N,1,255,234,1,5.01,17,0.5,0.5,3.66,0,,0.3,21.96,1,1
